contestacao_id,pedido_id,data_pedido,mes,cliente_hash,loja_id,cidade,categoria_loja,motivo,relato_cliente,relato_ausente,itens_pedido,itens_contestados,percentual_itens_contestados,selecao_completa,foto_anexada,idade_conta_dias,contestacoes_60d,recorrencia_alta,evidencia_incompativel,cluster_conta,conta_relacionada,status_resposta_loja,sem_resposta_loja,rota_decisao,decisao_final,valor_pedido,valor_reembolso,valor_alto,score_regra,faixa_risco,exposicao_confirmada,exposicao_potencial
CON02087,PED022627,2025-03-26,2025-03,anon_c8b8bcebe8,LOJ0269,Sorocaba,Restaurante,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,3,2,0.6666666666666666,0,0,877,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,190.1,156.34,1,24,intermediario,0,0.0
CON02120,PED019651,2025-03-26,2025-03,anon_01ed6a303f,LOJ0074,Sorocaba,Farmácia,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,5,1,0.2,0,1,438,2,0,1,,0,respondida,0,autoaprovada,aprovada,151.99,61.5,0,14,intermediario,0,0.0
CON02181,PED028507,2025-03-26,2025-03,anon_f455139b2a,LOJ0354,Sorocaba,Mercado,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,3,1,0.3333333333333333,0,0,2150,0,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,58.22,0.0,0,16,intermediario,0,0.0
CON02203,PED022615,2025-03-26,2025-03,anon_7ec9188e23,LOJ0340,São Paulo,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,6,5,0.8333333333333334,0,1,319,0,0,0,,0,respondida,0,revisao_manual,aprovada,123.38,89.7,0,-8,baixo,0,0.0
CON01451,PED023109,2025-03-27,2025-03,anon_6b74481dcf,LOJ0007,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,4,2,0.5,0,0,428,0,0,0,,0,sem_resposta,1,revisao_manual,aprovada,101.72,73.91,0,16,intermediario,0,0.0
CON01469,PED024165,2025-03-27,2025-03,anon_37c878867d,LOJ0407,Campinas,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,4,2,0.5,0,0,261,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,72.76,53.35,0,16,intermediario,0,0.0
CON01489,PED019596,2025-03-27,2025-03,anon_4a95b5afd5,LOJ0232,Campinas,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,6,4,0.6666666666666666,0,1,2249,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,104.66,87.8,0,8,baixo,0,0.0
CON01524,PED028017,2025-03-27,2025-03,anon_6e8c0ad663,LOJ0015,São Paulo,Farmácia,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,1,1819,1,0,0,GRP116,1,respondida,0,autoaprovada,aprovada,125.72,116.91,1,14,intermediario,0,0.0
CON01557,PED019558,2025-03-27,2025-03,anon_7ecdac184f,LOJ0309,Santos,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,2,2,1.0,1,0,1059,1,0,0,,0,respondida,0,revisao_manual,aprovada,120.38,103.52,1,33,alto,0,0.0
CON01638,PED027744,2025-03-27,2025-03,anon_0a9af1b0a9,LOJ0141,São Paulo,Restaurante,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,4,4,1.0,1,1,1103,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,115.81,84.17,0,33,alto,0,0.0
CON01699,PED020420,2025-03-27,2025-03,anon_aad3ede797,LOJ0065,São Paulo,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2,1,0.5,0,0,482,1,0,0,,0,respondida,0,negada_ou_retirada,negada,84.15,0.0,0,0,baixo,0,0.0
CON01710,PED020277,2025-03-27,2025-03,anon_cf76a6556c,LOJ0027,Campinas,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,6,6,1.0,1,1,1896,1,0,0,,0,respondida,0,revisao_manual,negada,89.75,0.0,0,17,intermediario,0,0.0
CON01719,PED019807,2025-03-27,2025-03,anon_ca0b7a16d3,LOJ0355,São Paulo,Mercado,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,7,2,0.2857142857142857,0,0,1975,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,58.51,45.8,0,16,intermediario,0,0.0
CON01728,PED019504,2025-03-27,2025-03,anon_54942a07b2,LOJ0010,Campinas,Farmácia,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,5,5,1.0,1,1,1269,1,0,0,,0,respondida,0,revisao_manual,negada,59.11,0.0,0,17,intermediario,0,0.0
CON01749,PED023203,2025-03-27,2025-03,anon_e09d7e67d2,LOJ0173,Campinas,Farmácia,item_faltante,Não recebi todos os itens que estavam na nota.,0,3,2,0.6666666666666666,0,1,593,0,0,0,,0,respondida,0,autoaprovada,aprovada,93.91,38.55,0,-8,baixo,0,0.0
CON01806,PED019978,2025-03-27,2025-03,anon_302b870343,LOJ0353,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,5,0.8333333333333334,0,1,1144,0,0,0,GRP084,1,sem_resposta,1,negada_ou_retirada,negada,75.54,0.0,0,22,intermediario,0,0.0
CON01808,PED023140,2025-03-27,2025-03,anon_535b302be1,LOJ0399,Campinas,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,3,1,0.3333333333333333,0,1,1944,1,0,0,,0,respondida,0,autoaprovada,aprovada,146.37,62.6,0,-8,baixo,0,0.0
CON01825,PED027638,2025-03-27,2025-03,anon_8365ac1145,LOJ0373,São Paulo,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,6,4,0.6666666666666666,0,1,1339,5,1,0,,0,respondida,0,revisao_manual,aprovada,86.37,51.33,0,12,baixo,0,0.0
CON01833,PED021347,2025-03-27,2025-03,anon_85acfc683d,LOJ0063,São Paulo,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,3,1,0.3333333333333333,0,1,1819,0,0,0,,0,sem_resposta,1,revisao_manual,negada,54.1,0.0,0,8,baixo,0,0.0
CON01837,PED026766,2025-03-27,2025-03,anon_ad58f9caa5,LOJ0392,São Paulo,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,4,1,0.25,0,1,2150,1,0,0,,0,respondida,0,revisao_manual,negada,61.79,0.0,0,-8,baixo,0,0.0
CON01842,PED024493,2025-03-27,2025-03,anon_ca1d40beba,LOJ0421,São Paulo,Mercado,qualidade,O produto estava com aparência ruim quando chegou.,0,2,2,1.0,1,1,692,0,0,0,,0,respondida,0,autoaprovada,aprovada,111.58,104.4,1,25,intermediario,1,104.4
CON01869,PED025703,2025-03-27,2025-03,anon_c7dc9c50fc,LOJ0124,Santos,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,6,1,0.16666666666666666,0,1,2398,2,0,0,,0,respondida,0,autoaprovada,aprovada,113.24,94.34,0,-8,baixo,0,0.0
CON01884,PED022545,2025-03-27,2025-03,anon_128db3670a,LOJ0214,São Paulo,Pet Shop,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2,2,1.0,1,1,1532,0,0,0,,0,respondida,0,revisao_manual,aprovada,95.52,84.79,0,17,intermediario,0,0.0
CON01913,PED027725,2025-03-27,2025-03,anon_a3230e021f,LOJ0037,Santos,Mercado,produto_avariado,O produto chegou danificado dentro da sacola.,0,5,5,1.0,1,0,1909,1,0,0,,0,sem_resposta,1,negada_ou_retirada,retirada,63.75,0.0,0,41,alto,0,0.0
CON01918,PED024842,2025-03-27,2025-03,anon_48a5f30a8c,LOJ0353,Campinas,Restaurante,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,4,4,1.0,1,1,1979,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,115.79,72.56,0,33,alto,0,0.0
CON01970,PED021743,2025-03-27,2025-03,anon_51ce283f33,LOJ0108,Campinas,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,4,3,0.75,0,1,199,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,73.75,48.05,0,8,baixo,0,0.0
CON02053,PED027935,2025-03-27,2025-03,anon_1d31fc4bb9,LOJ0258,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,4,4,1.0,1,0,1783,0,0,1,,0,respondida,0,autoaprovada,aprovada,71.1,53.13,0,47,alto,1,53.13
CON02073,PED020344,2025-03-27,2025-03,anon_d2917ba237,LOJ0162,São Paulo,Farmácia,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,7,4,0.5714285714285714,0,1,756,2,0,0,,0,sem_resposta,1,negada_ou_retirada,retirada,40.34,0.0,0,8,baixo,0,0.0
CON02075,PED019981,2025-03-27,2025-03,anon_6825161d8e,LOJ0202,Campinas,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,3,1,0.3333333333333333,0,1,2267,1,0,1,,0,sem_resposta,1,autoaprovada,aprovada,132.47,121.62,1,38,alto,0,0.0
CON02082,PED026592,2025-03-27,2025-03,anon_bd6f857fb6,LOJ0304,Campinas,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,6,5,0.8333333333333334,0,1,451,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,118.58,86.9,0,8,baixo,1,86.9
CON02092,PED021835,2025-03-27,2025-03,anon_4ad48199ba,LOJ0123,Sorocaba,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,2,1,0.5,0,1,1667,2,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,72.66,0.0,0,8,baixo,0,0.0
CON02127,PED019649,2025-03-27,2025-03,anon_5fe6278684,LOJ0259,Sorocaba,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,2,1,0.5,0,1,128,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,121.63,100.2,1,16,intermediario,0,0.0
CON02130,PED027819,2025-03-27,2025-03,anon_25effbb1ed,LOJ0132,São Paulo,Mercado,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,6,4,0.6666666666666666,0,0,1130,0,0,0,,0,respondida,0,autoaprovada,aprovada,139.1,102.56,1,8,baixo,0,0.0
CON02200,PED024082,2025-03-27,2025-03,anon_678f87211d,LOJ0101,Campinas,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2,1,0.5,0,1,963,0,0,0,,0,respondida,0,negada_ou_retirada,retirada,59.04,0.0,0,-8,baixo,0,0.0
CON01512,PED026758,2025-03-28,2025-03,anon_7b518acaa3,LOJ0185,Campinas,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,6,5,0.8333333333333334,0,0,672,2,0,0,,0,respondida,0,negada_ou_retirada,negada,124.0,0.0,0,0,baixo,0,0.0
CON01527,PED028043,2025-03-28,2025-03,anon_269d2be9c5,LOJ0333,Sorocaba,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,5,3,0.6,0,1,1715,0,0,0,,0,respondida,0,autoaprovada,aprovada,187.63,177.91,1,0,baixo,0,0.0
CON01538,PED020652,2025-03-28,2025-03,anon_928cfb2583,LOJ0373,São Paulo,Farmácia,nao_entregue,O pedido não chegou no endereço informado.,0,7,7,1.0,1,1,2302,1,0,0,,0,respondida,0,autoaprovada,aprovada,80.91,65.38,0,17,intermediario,0,0.0
CON01581,PED022155,2025-03-28,2025-03,anon_94f1231113,LOJ0204,Sorocaba,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,3,2,0.6666666666666666,0,0,846,4,1,0,,0,respondida,0,negada_ou_retirada,negada,99.8,0.0,0,20,intermediario,0,0.0
CON01608,PED022497,2025-03-28,2025-03,anon_5e7a1dd4c2,LOJ0296,Santos,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,5,5,1.0,1,0,1252,0,0,0,,0,respondida,0,autoaprovada,aprovada,153.2,143.0,1,33,alto,0,0.0
CON01643,PED020503,2025-03-28,2025-03,anon_5ce45b0b71,LOJ0101,São Paulo,Pet Shop,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,5,5,1.0,1,1,563,0,0,0,GRP078,1,sem_resposta,1,autoaprovada,aprovada,110.4,88.29,0,47,alto,0,0.0
CON01687,PED026632,2025-03-28,2025-03,anon_c4b19b676b,LOJ0291,São Paulo,Mercado,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,2,1,0.5,0,1,241,0,0,0,,0,respondida,0,autoaprovada,aprovada,128.49,109.04,1,0,baixo,0,0.0
CON01735,PED022688,2025-03-28,2025-03,anon_fc8a1bbbd0,LOJ0368,Campinas,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,5,2,0.4,0,0,1656,1,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,119.9,0.0,0,16,intermediario,0,0.0
CON01759,PED024228,2025-03-28,2025-03,anon_e0ca16868e,LOJ0122,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,4,3,0.75,0,0,869,1,0,0,,0,respondida,0,autoaprovada,aprovada,75.09,67.28,0,0,baixo,1,67.28
CON01793,PED026567,2025-03-28,2025-03,anon_c57af52d47,LOJ0244,Sorocaba,Mercado,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,3,1,0.3333333333333333,0,1,2212,0,0,0,,0,respondida,0,autoaprovada,aprovada,168.37,39.03,0,-8,baixo,1,39.03
CON01927,PED022290,2025-03-28,2025-03,anon_23632de41c,LOJ0373,Santos,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,3,3,1.0,1,1,26,0,0,0,,0,sem_resposta,1,revisao_manual,negada,101.23,0.0,0,33,alto,0,0.0
CON01942,PED022772,2025-03-28,2025-03,anon_4dbdd188cd,LOJ0012,Santos,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,5,2,0.4,0,1,1375,0,0,0,GRP119,1,sem_resposta,1,autoaprovada,aprovada,90.54,56.52,0,22,intermediario,0,0.0
CON01948,PED027423,2025-03-28,2025-03,anon_744bd803f5,LOJ0153,Sorocaba,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,4,4,1.0,1,1,549,2,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,32.87,0.0,0,33,alto,0,0.0
CON01996,PED024769,2025-03-28,2025-03,anon_9b8aa60f9c,LOJ0209,Campinas,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,4,3,0.75,0,1,1337,1,0,1,,0,sem_resposta,1,autoaprovada,aprovada,175.67,153.94,1,38,alto,0,0.0
CON02071,PED022844,2025-03-28,2025-03,anon_2af36d31af,LOJ0206,Campinas,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,5,3,0.6,0,0,26,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,153.53,135.08,1,24,intermediario,0,0.0
CON02085,PED022664,2025-03-28,2025-03,anon_c111cef6f1,LOJ0322,São Paulo,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2,1,0.5,0,1,1883,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,181.82,68.36,0,8,baixo,0,0.0
CON02095,PED027813,2025-03-28,2025-03,anon_6ecd197838,LOJ0426,São Paulo,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,7,4,0.5714285714285714,0,0,453,4,1,0,,0,sem_resposta,1,autoaprovada,aprovada,102.41,70.56,0,36,alto,0,0.0
CON02188,PED026150,2025-03-28,2025-03,anon_d90f31f8bc,LOJ0266,Campinas,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,1,40,1,0,1,,0,respondida,0,autoaprovada,aprovada,179.33,170.77,1,22,intermediario,1,170.77
CON02199,PED019735,2025-03-28,2025-03,anon_5497cac4f4,LOJ0392,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,7,4,0.5714285714285714,0,1,215,0,0,0,,0,respondida,0,negada_ou_retirada,negada,62.09,0.0,0,-8,baixo,0,0.0
CON02201,PED025444,2025-03-28,2025-03,anon_712df48478,LOJ0020,Sorocaba,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,6,3,0.5,0,0,556,0,0,0,GRP053,1,sem_resposta,1,negada_ou_retirada,negada,64.26,0.0,0,30,alto,0,0.0
CON02209,PED019868,2025-03-28,2025-03,anon_eec2138b24,LOJ0329,Campinas,Farmácia,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2,1,0.5,0,0,181,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,93.06,63.59,0,16,intermediario,0,0.0
CON01455,PED022110,2025-03-29,2025-03,anon_301348f3f7,LOJ0245,São Paulo,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,7,7,1.0,1,0,1534,1,0,0,,0,respondida,0,negada_ou_retirada,negada,121.42,0.0,0,25,intermediario,0,0.0
CON01471,PED026132,2025-03-29,2025-03,anon_3755ff8885,LOJ0368,São Paulo,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,7,2,0.2857142857142857,0,0,1484,0,0,0,,0,respondida,0,autoaprovada,aprovada,110.05,105.12,1,8,baixo,0,0.0
CON01517,PED020506,2025-03-29,2025-03,anon_a30c30e957,LOJ0196,São Paulo,Mercado,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,2,1,0.5,0,1,163,2,0,0,,0,respondida,0,autoaprovada,aprovada,128.7,92.05,0,-8,baixo,0,0.0
CON01532,PED028142,2025-03-29,2025-03,anon_d68c6b7535,LOJ0407,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,7,6,0.8571428571428571,0,1,1254,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,60.59,51.79,0,8,baixo,0,0.0
CON01574,PED026407,2025-03-29,2025-03,anon_a6a124c061,LOJ0046,Santos,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,3,1,0.3333333333333333,0,1,1392,0,0,0,GRP085,1,sem_resposta,1,negada_ou_retirada,negada,57.08,0.0,0,22,intermediario,0,0.0
CON01596,PED019907,2025-03-29,2025-03,anon_5920772b19,LOJ0134,Sorocaba,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,2,1,0.5,0,1,1422,1,0,0,,0,respondida,0,autoaprovada,aprovada,86.4,55.02,0,-8,baixo,0,0.0
CON01611,PED028661,2025-03-29,2025-03,anon_19a0e10d16,LOJ0124,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,1,0.5,0,1,2397,0,0,0,,0,respondida,0,revisao_manual,aprovada,78.27,53.19,0,-8,baixo,0,0.0
CON01637,PED019367,2025-03-29,2025-03,anon_c3876e0b07,LOJ0266,São Paulo,Pet Shop,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,4,2,0.5,0,0,1497,0,0,0,,0,respondida,0,negada_ou_retirada,negada,57.12,0.0,0,0,baixo,0,0.0
CON01653,PED025007,2025-03-29,2025-03,anon_77757b6aa8,LOJ0321,Santos,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,5,2,0.4,0,1,632,4,1,0,,0,sem_resposta,1,autoaprovada,aprovada,140.12,134.98,1,36,alto,1,134.98
CON01684,PED022811,2025-03-29,2025-03,anon_642bbb5623,LOJ0362,São Paulo,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,7,3,0.42857142857142855,0,1,950,0,0,1,,0,respondida,0,revisao_manual,aprovada,114.82,108.69,1,22,intermediario,1,108.69
CON01686,PED026482,2025-03-29,2025-03,anon_2a03eec5d6,LOJ0292,Campinas,Mercado,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,2,1,0.5,0,1,439,1,0,0,,0,respondida,0,revisao_manual,negada,67.38,0.0,0,-8,baixo,0,0.0
CON01727,PED023750,2025-03-29,2025-03,anon_16b789575a,LOJ0266,São Paulo,Farmácia,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,6,1.0,1,1,1051,0,0,1,,0,respondida,0,autoaprovada,aprovada,143.1,130.78,1,47,alto,1,130.78
CON01763,PED026992,2025-03-29,2025-03,anon_e85a6b0da4,LOJ0362,Santos,Mercado,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,3,1,0.3333333333333333,0,1,901,1,0,0,,0,respondida,0,autoaprovada,aprovada,126.65,92.24,0,-8,baixo,0,0.0
CON01798,PED019320,2025-03-29,2025-03,anon_a742e45ce0,LOJ0026,São Paulo,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,7,6,0.8571428571428571,0,1,1111,0,0,1,,0,respondida,0,autoaprovada,aprovada,80.13,43.49,0,14,intermediario,0,0.0
CON01815,PED027802,2025-03-29,2025-03,anon_42f1c44486,LOJ0154,Campinas,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,3,2,0.6666666666666666,0,1,1648,2,0,0,,0,sem_resposta,1,revisao_manual,aprovada,88.0,79.1,0,8,baixo,0,0.0
CON01900,PED028529,2025-03-29,2025-03,anon_8fd86ba6a1,LOJ0296,São Paulo,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,2,2,1.0,1,1,1469,2,0,0,,0,respondida,0,autoaprovada,aprovada,87.49,83.06,0,17,intermediario,0,0.0
CON01921,PED026813,2025-03-29,2025-03,anon_47ea71010e,LOJ0075,São Paulo,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,6,2,0.3333333333333333,0,1,651,1,0,0,GRP113,1,respondida,0,autoaprovada,aprovada,119.81,83.27,0,6,baixo,0,0.0
CON01952,PED019348,2025-03-29,2025-03,anon_7f6c1240aa,LOJ0334,Sorocaba,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2,1,0.5,0,1,1363,1,0,0,,0,respondida,0,autoaprovada,aprovada,105.93,99.37,1,0,baixo,1,99.37
CON01960,PED026235,2025-03-29,2025-03,anon_ee944e9ebd,LOJ0171,Campinas,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,6,1,0.16666666666666666,0,1,1982,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,106.2,93.92,0,8,baixo,0,0.0
CON01990,PED024268,2025-03-29,2025-03,anon_4e6cb326ea,LOJ0118,São Paulo,Pet Shop,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,2,1,0.5,0,1,1592,0,0,0,,0,respondida,0,autoaprovada,aprovada,103.41,37.7,0,-8,baixo,0,0.0
CON02029,PED028391,2025-03-29,2025-03,anon_8fd4ee33ab,LOJ0119,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,3,3,1.0,1,0,1455,5,1,0,,0,respondida,0,autoaprovada,aprovada,82.31,47.11,0,45,alto,1,47.11
CON02051,PED020612,2025-03-29,2025-03,anon_ef38386351,LOJ0413,São Paulo,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,5,3,0.6,0,0,1323,2,0,1,,0,sem_resposta,1,autoaprovada,aprovada,98.43,84.5,0,38,alto,1,84.5
CON02112,PED023564,2025-03-29,2025-03,anon_eeef4968ae,LOJ0281,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,6,6,1.0,1,1,1180,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,119.83,38.16,0,33,alto,0,0.0
CON02122,PED025480,2025-03-29,2025-03,anon_8dddab8d72,LOJ0041,Campinas,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,3,3,1.0,1,1,1154,0,0,0,,0,respondida,0,autoaprovada,aprovada,108.32,70.94,0,17,intermediario,0,0.0
CON01560,PED019650,2025-03-30,2025-03,anon_37c44fc457,LOJ0319,São Paulo,Farmácia,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,4,2,0.5,0,1,32,6,1,0,,0,respondida,0,negada_ou_retirada,retirada,66.99,0.0,0,12,baixo,0,0.0
CON01659,PED022447,2025-03-30,2025-03,anon_d5efe5d4fc,LOJ0095,Santos,Mercado,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,6,1,0.16666666666666666,0,0,1811,1,0,0,,0,respondida,0,revisao_manual,negada,40.0,0.0,0,0,baixo,0,0.0
CON01685,PED025131,2025-03-30,2025-03,anon_1459ceb4b8,LOJ0255,São Paulo,Mercado,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,7,2,0.2857142857142857,0,0,796,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,78.09,68.93,0,16,intermediario,0,0.0
CON01688,PED020199,2025-03-30,2025-03,anon_04d7b01f0f,LOJ0322,Campinas,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,3,1,0.3333333333333333,0,1,891,0,0,0,,0,respondida,0,autoaprovada,aprovada,89.45,76.01,0,-8,baixo,0,0.0
CON01714,PED019030,2025-03-30,2025-03,anon_0d1a178638,LOJ0348,Santos,Mercado,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,6,2,0.3333333333333333,0,1,1824,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,122.25,102.5,1,16,intermediario,0,0.0
CON01722,PED023747,2025-03-30,2025-03,anon_0189ad8944,LOJ0146,Campinas,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,2,1,0.5,0,1,999,0,0,0,,0,respondida,0,autoaprovada,aprovada,66.45,44.85,0,-8,baixo,0,0.0
CON01745,PED024678,2025-03-30,2025-03,anon_90a5106397,LOJ0213,Santos,Farmácia,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,6,1,0.16666666666666666,0,1,916,2,0,0,GRP018,1,sem_resposta,1,autoaprovada,aprovada,86.04,73.98,0,22,intermediario,0,0.0
CON01846,PED028786,2025-03-30,2025-03,anon_835637eaf3,LOJ0390,Sorocaba,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,5,4,0.8,0,0,2251,0,0,1,,0,sem_resposta,1,autoaprovada,aprovada,69.46,38.49,0,38,alto,1,38.49
CON01881,PED025639,2025-03-30,2025-03,anon_4843d18dc8,LOJ0092,Santos,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,6,2,0.3333333333333333,0,1,939,1,0,1,,0,sem_resposta,1,autoaprovada,aprovada,124.88,118.39,1,38,alto,0,0.0
