contestacao_id,pedido_id,data_pedido,cliente_id,loja_id,itens_pedido,valor_pedido,motivo,relato_cliente,foto_anexada,idade_conta_dias,contestacoes_60d,itens_contestados,evidencia_incompativel,cluster_conta,status_resposta_loja,rota_decisao,decisao_final,valor_reembolso,exposicao_confirmada
CON03015,PED034224,2025-04-25,CLI12346,LOJ0008,6,"R$ 76,60",item_faltante,Faltou um item do pedido e a loja não respondeu.,1,194,1,5,0,,respondida,autoaprovada,aprovada,"41,47",0
CON03016,PED033910,2025-04-12,CLI17764,LOJ0250,4,104.25,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,610,0,1,0,,respondida,autoaprovada,aprovada,91.57,0
CON03017,PED035744,2025-04-01,CLI15919,LOJ0144,7,94.01,item_faltante,Não recebi todos os itens que estavam na nota.,1,949,0,3,0,,SEM RESPOSTA,autoaprovada,aprovada,61.59,0
CON03018,PED034142,2025-04-08,CLI00856,LOJ0237,5,"87,98",item_faltante,Faltou um item do pedido e a loja não respondeu.,0,1096,1,1,0,,sem resposta,negada_ou_retirada,negada,0.00,0
CON03019,PED034429,05/04/2025,CLI17313,LOJ0448,7,196.05,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,966,0,3,0,GRP124,SEM RESPOSTA,autoaprovada,aprovada,158.07,0
CON03020,PED029392,2025-04-29,CLI06552,LOJ0062,3,100.14,qualidade,O produto estava com aparência ruim quando chegou.,1,1559,1,1,0,,sem_resposta,revisao_manual,aprovada,68.94,0
CON03021,PED035136,2025-04-02,CLI10595,LOJ0208,7,166.83,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1661,3,1,0,,sem resposta,autoaprovada,aprovada,130.80,1
CON03022,PED037392,2025-04-29,CLI01029,LOJ0362,2,116.08,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,854,0,2,0,,respondida,autoaprovada,aprovada,"102,05",0
CON03023,PED037631,2025-04-21,CLI17604,LOJ0102,4,68.51,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1742,1,4,0,,respondida,autoaprovada,aprovada,"R$ 45,90",0
CON03024,PED034861,2025-04-24,CLI05380,LOJ0282,2,159.59,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,18,1,2,0,,respondida,revisao_manual,aprovada,144.46,0
CON03025,PED037950,18/04/2025,CLI11033,LOJ0130,6,"106,49",pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,1482,1,5,0,,sem_resposta,negada_ou_retirada,negada,0.00,0
CON03026,PED029180,2025-04-01,CLI15495,LOJ0450,7,"R$ 82,19",pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,779,1,1,0,,SEM RESPOSTA,autoaprovada,aprovada,72.28,0
CON03027,PED034620,2025-04-19,CLI05657,LOJ0306,3,39.94,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,732,0,2,0,,sem resposta,negada_ou_retirada,negada,0.00,0
CON03028,PED038774,2025-04-30,CLI11401,LOJ0211,2,106.20,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,504,0,1,0,GRP109,respondida,autoaprovada,aprovada,82.86,0
CON03029,PED030039,2025-04-29,CLI04241,LOJ0203,3,88.35,item_faltante,Não recebi todos os itens que estavam na nota.,1,1226,1,2,0,,respondida,autoaprovada,aprovada,"50,48",1
CON03030,PED032274,2025-04-20,CLI01258,LOJ0204,2,89.43,nao_entregue,O pedido não chegou no endereço informado.,1,658,1,2,0,,respondida,autoaprovada,aprovada,76.87,0
CON03031,PED031321,28/04/2025,CLI06200,LOJ0328,6,122.45,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1496,0,1,0,,SEM RESPOSTA,autoaprovada,aprovada,91.66,0
CON03032,PED037115,2025-04-28,CLI09578,LOJ0433,3,"123,19",produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,354,0,2,0,,sem_resposta,revisao_manual,aprovada,69.48,0
CON03033,PED035548,2025-04-07,CLI02873,LOJ0443,2,99.68,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,1565,0,2,0,,sem resposta,negada_ou_retirada,negada,0.00,0
CON03034,PED031537,2025-04-24,CLI04548,LOJ0448,4,53.88,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,604,2,1,0,,respondida,autoaprovada,aprovada,"R$ 33,11",0
CON03035,PED035307,2025-04-15,CLI15095,LOJ0106,2,91.64,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,1700,0,2,0,,respondida,autoaprovada,aprovada,64.39,0
CON03036,PED032727,2025-04-08,CLI07331,LOJ0395,2,92.23,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,2258,1,2,0,,sem_resposta,autoaprovada,aprovada,"67,65",1
CON03037,PED038399,04/04/2025,CLI02835,LOJ0375,6,"R$ 97,25",NAO ENTREGUE,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,2374,1,1,0,,respondida,negada_ou_retirada,retirada,0.00,0
CON03038,PED034216,2025-04-19,CLI12684,LOJ0393,4,109.80,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1407,0,1,0,,SEM RESPOSTA,autoaprovada,aprovada,91.01,0
CON03039,PED034466,2025-04-06,CLI00271,LOJ0413,4,"76,96",item_faltante,Não recebi todos os itens que estavam na nota.,0,1231,0,3,0,,respondida,negada_ou_retirada,negada,0.00,0
CON03040,PED032957,2025-04-28,CLI16635,LOJ0194,6,135.08,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,1615,0,5,0,,sem resposta,autoaprovada,aprovada,128.49,1
CON03041,PED029107,2025-04-05,CLI01335,LOJ0341,2,108.24,qualidade,O produto estava com aparência ruim quando chegou.,1,1979,2,1,0,,SEM RESPOSTA,revisao_manual,negada,0.00,0
CON03042,PED033066,2025-04-25,CLI12308,LOJ0008,4,87.41,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2278,1,4,0,GRP012,sem_resposta,autoaprovada,aprovada,55.57,1
CON03043,PED029961,28/04/2025,CLI00081,LOJ0196,5,76.13,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1095,1,5,0,,respondida,revisao_manual,negada,"0,00",0
CON03044,PED039488,2025-04-09,CLI00553,LOJ0332,3,91.57,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,513,0,2,0,,respondida,autoaprovada,aprovada,54.05,0
CON03045,PED036581,2025-04-19,CLI15636,LOJ0164,3,188.34,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,2364,1,3,0,,respondida,autoaprovada,aprovada,"R$ 168,53",0
CON03046,PED037550,2025-04-13,CLI15850,LOJ0200,5,"83,90",nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",1,1263,1,4,0,,sem resposta,autoaprovada,aprovada,75.74,0
CON03047,PED035128,2025-04-29,CLI10852,LOJ0401,6,91.49,pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,774,1,5,0,,respondida,autoaprovada,aprovada,84.37,0
CON03048,PED037835,2025-04-14,CLI08644,LOJ0381,3,"R$ 74,77",item_faltante,Faltou um item do pedido e a loja não respondeu.,1,961,0,2,0,,sem_resposta,revisao_manual,aprovada,52.12,0
CON03049,PED039344,05/04/2025,CLI08897,LOJ0091,5,44.78,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,58,2,2,0,,respondida,autoaprovada,aprovada,37.76,0
CON03050,PED030476,2025-04-18,CLI06486,LOJ0344,3,107.50,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,1858,4,2,0,,respondida,autoaprovada,aprovada,"73,49",1
CON03051,PED031409,2025-04-21,CLI05283,LOJ0195,2,80.17,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",1,2090,0,1,0,GRP111,SEM RESPOSTA,autoaprovada,aprovada,73.74,0
CON03052,PED037268,2025-04-02,CLI01011,LOJ0428,6,103.66,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1105,0,4,0,,respondida,autoaprovada,aprovada,66.23,0
CON03053,PED032733,2025-04-08,CLI11640,LOJ0256,4,"62,88",pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,2268,0,1,0,,sem resposta,autoaprovada,aprovada,50.94,0
CON03054,PED030422,2025-04-28,CLI10052,LOJ0072,7,55.19,item_faltante,Não recebi todos os itens que estavam na nota.,1,1093,0,2,0,GRP048,SEM RESPOSTA,negada_ou_retirada,retirada,0.00,0
CON03055,PED039454,15/04/2025,CLI05688,LOJ0104,4,39.58,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1492,2,1,0,,respondida,revisao_manual,negada,0.00,0
CON03056,PED038830,2025-04-04,CLI15916,LOJ0277,6,203.91,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,2326,2,6,0,,respondida,negada_ou_retirada,negada,"R$ 0,00",0
CON03057,PED037877,2025-04-02,CLI10040,LOJ0356,5,47.94,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,682,0,4,0,,sem_resposta,autoaprovada,aprovada,"23,13",0
CON03058,PED034104,2025-04-22,CLI04951,LOJ0307,2,99.76,item_faltante,Não recebi todos os itens que estavam na nota.,0,530,0,1,0,,sem resposta,autoaprovada,aprovada,58.47,0
CON03059,PED030711,2025-04-01,CLI03157,LOJ0046,7,"R$ 110,82",item_faltante,Não recebi todos os itens que estavam na nota.,1,1333,2,1,1,,sem_resposta,autoaprovada,aprovada,106.57,0
CON03060,PED030147,2025-04-11,CLI12291,LOJ0109,2,"110,28",PEDIDO INCORRETO,Recebi produtos diferentes do que selecionei.,1,594,1,1,0,,respondida,autoaprovada,aprovada,90.34,0
CON03061,PED036578,27/04/2025,CLI08726,LOJ0427,6,84.20,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,1368,0,6,0,,respondida,revisao_manual,negada,0.00,0
CON03062,PED030410,2025-04-27,CLI01811,LOJ0320,5,114.10,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,698,0,1,0,,SEM RESPOSTA,autoaprovada,aprovada,89.54,0
CON03063,PED037329,2025-04-14,CLI06278,LOJ0098,2,118.21,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1017,0,1,0,,respondida,autoaprovada,aprovada,101.39,0
CON03064,PED032153,2025-04-12,CLI00266,LOJ0108,2,164.42,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,557,0,2,0,,sem resposta,autoaprovada,aprovada,"136,16",0
CON03065,PED036298,2025-04-06,CLI08552,LOJ0213,2,206.93,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1799,0,1,0,,respondida,autoaprovada,aprovada,68.15,0
CON03066,PED034321,2025-04-12,CLI07314,LOJ0362,7,36.33,pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,1912,1,5,1,,respondida,negada_ou_retirada,retirada,0.00,0
CON03067,PED036181,22/04/2025,CLI00710,LOJ0273,5,"111,44",produto_avariado,A embalagem chegou aberta e o produto estava avariado.,1,1954,2,1,0,,respondida,autoaprovada,aprovada,"R$ 63,18",1
CON03068,PED036100,2025-04-06,CLI17359,LOJ0210,3,101.21,item_faltante,Não recebi todos os itens que estavam na nota.,0,1556,1,1,0,,SEM RESPOSTA,autoaprovada,aprovada,84.01,1
CON03069,PED031184,2025-04-17,CLI02247,LOJ0143,2,76.32,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,496,1,1,1,,sem_resposta,revisao_manual,aprovada,50.36,1
CON03070,PED038080,2025-04-09,CLI17304,LOJ0211,2,"R$ 67,17",qualidade,A qualidade não correspondeu ao que foi anunciado.,1,549,0,1,0,,respondida,negada_ou_retirada,negada,0.00,0
CON03071,PED037857,2025-04-10,CLI01853,LOJ0403,6,60.17,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1992,0,5,0,,respondida,negada_ou_retirada,retirada,"0,00",0
CON03072,PED035500,2025-04-19,CLI09406,LOJ0101,2,77.13,item_faltante,Não recebi todos os itens que estavam na nota.,0,2184,0,1,0,,respondida,revisao_manual,negada,0.00,0
CON03073,PED030679,05/04/2025,CLI05481,LOJ0194,2,48.92,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,192,0,1,0,,respondida,revisao_manual,negada,0.00,0
CON03074,PED036852,2025-04-12,CLI00399,LOJ0093,7,"107,79",pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,1237,0,2,0,,sem resposta,negada_ou_retirada,negada,0.00,0
CON03075,PED039391,2025-04-24,CLI04531,LOJ0434,5,60.60,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1005,6,1,0,GRP122,sem_resposta,autoaprovada,aprovada,28.62,0
CON03076,PED037713,2025-04-03,CLI00235,LOJ0185,4,129.98,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",1,240,1,3,0,,respondida,revisao_manual,aprovada,98.36,0
CON03077,PED036062,2025-04-20,CLI01586,LOJ0082,2,83.79,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1907,0,1,0,,SEM RESPOSTA,revisao_manual,negada,0.00,0
CON03078,PED039126,2025-04-25,CLI04851,LOJ0187,3,99.74,qualidade,O produto estava com aparência ruim quando chegou.,1,952,0,2,0,,respondida,revisao_manual,aprovada,"R$ 77,12",0
CON03079,PED030780,27/04/2025,CLI07490,LOJ0036,4,99.15,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,194,2,1,0,,sem resposta,autoaprovada,aprovada,46.96,0
CON03080,PED034006,2025-04-09,CLI12450,LOJ0428,4,69.37,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,1062,0,3,0,,respondida,autoaprovada,aprovada,42.70,0
CON03081,PED041213,2025-05-29,CLI01462,LOJ0283,6,"R$ 112,95",produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,2198,1,4,0,,SEM RESPOSTA,revisao_manual,negada,0.00,0
CON03082,PED041763,2025-05-27,CLI15115,LOJ0223,5,58.51,item_faltante,Não recebi todos os itens que estavam na nota.,1,2385,0,2,0,,sem_resposta,negada_ou_retirada,retirada,0.00,0
CON03083,PED048696,2025-05-26,CLI05012,LOJ0039,5,85.30,PEDIDO INCORRETO,O pedido veio errado e preciso corrigir a cobrança.,1,1546,0,4,0,,sem resposta,revisao_manual,aprovada,66.77,0
CON03084,PED042879,2025-05-16,CLI05544,LOJ0407,7,131.31,item_faltante,Não recebi todos os itens que estavam na nota.,1,1735,1,6,0,,respondida,autoaprovada,aprovada,98.54,0
CON03085,PED048515,18/05/2025,CLI07585,LOJ0390,5,77.45,item_faltante,Não recebi todos os itens que estavam na nota.,1,694,4,4,0,,respondida,autoaprovada,aprovada,"47,36",1
CON03086,PED043457,2025-05-01,CLI06055,LOJ0229,5,91.05,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,1938,0,1,0,,respondida,autoaprovada,aprovada,66.92,0
CON03087,PED049174,2025-05-27,CLI05385,LOJ0039,4,118.68,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,271,2,3,0,,respondida,autoaprovada,aprovada,88.71,1
CON03088,PED040626,2025-05-31,CLI02322,LOJ0246,3,"88,94",qualidade,A qualidade não correspondeu ao que foi anunciado.,1,691,1,1,0,,sem_resposta,negada_ou_retirada,negada,0.00,0
CON03089,PED040908,2025-05-23,CLI16380,LOJ0421,4,94.44,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,1521,1,3,1,,SEM RESPOSTA,autoaprovada,aprovada,"R$ 81,49",0
CON03090,PED043618,2025-05-17,CLI13768,LOJ0378,7,166.43,produto_avariado,O produto chegou danificado dentro da sacola.,1,1357,0,6,0,,sem resposta,autoaprovada,aprovada,129.09,0
CON03091,PED040878,19/05/2025,CLI03346,LOJ0068,3,58.50,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,355,0,3,0,,respondida,autoaprovada,aprovada,42.60,0
CON03092,PED040516,2025-05-31,CLI14795,LOJ0302,7,"R$ 161,79",produto_avariado,O produto chegou danificado dentro da sacola.,1,2069,1,4,0,,respondida,autoaprovada,aprovada,"71,08",0
CON03093,PED049039,2025-05-28,CLI03695,LOJ0001,2,92.64,item_faltante,Não recebi todos os itens que estavam na nota.,1,1507,0,1,0,,respondida,autoaprovada,aprovada,59.94,0
CON03094,PED043758,2025-05-31,CLI16702,LOJ0212,6,137.86,nao_entregue,O pedido não chegou no endereço informado.,0,1499,1,5,0,,SEM RESPOSTA,negada_ou_retirada,negada,0.00,0
CON03095,PED041848,2025-05-07,CLI00511,LOJ0261,4,"117,04",item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2169,0,2,0,,sem_resposta,autoaprovada,aprovada,88.34,0
CON03096,PED045881,2025-05-10,CLI07874,LOJ0111,7,106.85,item_faltante,Não recebi todos os itens que estavam na nota.,1,993,1,5,0,,sem resposta,revisao_manual,aprovada,78.96,0
CON03097,PED047234,04/05/2025,CLI06865,LOJ0159,2,64.83,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,2148,0,1,1,,respondida,autoaprovada,aprovada,43.86,1
CON03098,PED047169,2025-05-04,CLI04491,LOJ0146,6,155.73,item_faltante,Não recebi todos os itens que estavam na nota.,0,838,0,3,0,,sem_resposta,autoaprovada,aprovada,125.81,0
CON03099,PED041540,2025-05-06,CLI12675,LOJ0160,6,93.13,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1394,0,2,0,,respondida,autoaprovada,aprovada,"59,64",0
CON03100,PED040814,2025-05-28,CLI17678,LOJ0295,6,50.96,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1747,1,3,0,,SEM RESPOSTA,negada_ou_retirada,negada,"R$ 0,00",0
CON03101,PED040185,2025-05-16,CLI04407,LOJ0431,3,89.44,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,541,0,1,0,,sem resposta,autoaprovada,aprovada,68.14,0
CON03102,PED048568,2025-05-13,CLI05810,LOJ0094,3,"77,76",pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,788,0,2,0,,SEM RESPOSTA,revisao_manual,negada,0.00,0
CON03103,PED039999,13/05/2025,CLI13960,LOJ0194,2,"R$ 136,88",item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,170,1,1,0,,respondida,revisao_manual,aprovada,125.21,0
CON03104,PED049122,2025-05-22,CLI09057,LOJ0245,3,117.15,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1738,1,2,0,,respondida,autoaprovada,aprovada,111.05,0
CON03105,PED044052,2025-05-24,CLI12299,LOJ0204,2,67.47,item_faltante,Não recebi todos os itens que estavam na nota.,1,424,0,1,0,,respondida,autoaprovada,aprovada,48.09,0
CON03106,PED043021,2025-05-13,CLI16143,LOJ0137,2,116.22,ITEM FALTANTE,Faltou um item do pedido e a loja não respondeu.,1,1392,2,2,0,,respondida,autoaprovada,aprovada,"87,31",0
CON03107,PED040676,2025-05-23,CLI14937,LOJ0115,5,93.23,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,1860,0,3,0,,respondida,negada_ou_retirada,negada,0.00,0
CON03108,PED047720,2025-05-26,CLI04930,LOJ0303,4,85.75,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,14,0,3,0,,respondida,autoaprovada,aprovada,62.94,0
CON03109,PED041464,24/05/2025,CLI00346,LOJ0217,3,"102,62",item_faltante,Não recebi todos os itens que estavam na nota.,1,1089,0,2,0,,sem_resposta,autoaprovada,aprovada,75.15,0
CON03110,PED046882,2025-05-05,CLI05694,LOJ0423,7,97.34,nao_entregue,O pedido não chegou no endereço informado.,0,658,0,7,0,,sem resposta,autoaprovada,aprovada,64.35,0
CON03111,PED049394,2025-05-14,CLI15494,LOJ0166,4,36.21,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,2337,0,2,0,GRP090,respondida,revisao_manual,negada,"R$ 0,00",0
CON03112,PED045162,2025-05-21,CLI01442,LOJ0130,2,67.87,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1871,0,2,0,,sem_resposta,negada_ou_retirada,negada,0.00,0
CON03113,PED040562,2025-05-30,CLI01987,LOJ0167,3,154.00,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,1763,0,1,0,GRP002,SEM RESPOSTA,autoaprovada,aprovada,"74,60",0
CON03114,PED048710,2025-05-06,CLI02474,LOJ0070,2,"R$ 78,56",item_faltante,Não recebi todos os itens que estavam na nota.,1,2026,0,2,0,,sem resposta,autoaprovada,aprovada,62.18,0
CON03115,PED047373,30/05/2025,CLI08237,LOJ0140,7,145.42,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,377,0,4,0,,respondida,revisao_manual,aprovada,115.72,0
CON03116,PED046115,2025-05-15,CLI05706,LOJ0364,4,"164,66",item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,2279,0,4,0,,respondida,negada_ou_retirada,negada,0.00,0
CON03117,PED040680,2025-05-13,CLI13510,LOJ0363,3,66.17,qualidade,O produto estava com aparência ruim quando chegou.,1,1245,2,1,0,,SEM RESPOSTA,autoaprovada,aprovada,45.66,0
CON03118,PED041785,2025-05-24,CLI14258,LOJ0174,4,90.66,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,1,1520,1,1,0,,sem_resposta,negada_ou_retirada,negada,0.00,0
CON03119,PED043669,2025-05-03,CLI05570,LOJ0428,4,115.33,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,1273,2,1,1,GRP011,sem resposta,autoaprovada,aprovada,93.56,1
CON03120,PED044759,2025-05-14,CLI09222,LOJ0012,3,96.20,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1528,0,2,0,,respondida,autoaprovada,aprovada,"84,37",0
CON03121,PED047460,19/05/2025,CLI04299,LOJ0235,5,90.77,pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,1397,0,2,0,,respondida,autoaprovada,aprovada,82.18,0
CON03122,PED047087,2025-05-05,CLI11430,LOJ0059,6,128.23,produto_avariado,O produto chegou danificado dentro da sacola.,1,2127,0,1,0,,sem_resposta,revisao_manual,aprovada,"R$ 120,58",1
CON03123,PED046121,2025-05-28,CLI00265,LOJ0211,6,"119,34",produto_avariado,O produto chegou danificado dentro da sacola.,1,878,2,3,1,,respondida,autoaprovada,aprovada,89.27,0
CON03124,PED042552,2025-05-02,CLI11372,LOJ0343,6,75.54,item_faltante,Não recebi todos os itens que estavam na nota.,1,1542,0,6,0,,respondida,revisao_manual,negada,0.00,0
CON03125,PED045989,2025-05-16,CLI17573,LOJ0012,3,"R$ 48,46",item_faltante,Faltou um item do pedido e a loja não respondeu.,0,1396,0,3,0,GRP080,SEM RESPOSTA,negada_ou_retirada,retirada,0.00,0
CON03126,PED048697,2025-05-24,CLI00035,LOJ0386,2,190.21,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,2094,1,1,0,,sem resposta,autoaprovada,aprovada,157.57,0
CON03127,PED040507,07/05/2025,CLI06881,LOJ0154,4,142.87,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,1908,0,4,0,,respondida,autoaprovada,aprovada,"117,91",1
CON03128,PED045544,2025-05-16,CLI17978,LOJ0228,2,124.24,produto_avariado,O produto chegou danificado dentro da sacola.,1,401,0,1,0,,respondida,autoaprovada,aprovada,89.38,0
CON03129,PED049708,2025-05-08,CLI02516,LOJ0304,3,87.54,PRODUTO AVARIADO,O produto chegou danificado dentro da sacola.,1,1731,3,3,0,,respondida,autoaprovada,aprovada,65.82,1
