pedido_id,data_pedido,cliente_id,loja_id,cidade,categoria_loja,itens_pedido,valor_pedido,status_pedido
PED037823,2025-04-05,CLI15835,LOJ0015,São Paulo,Restaurante,2,66.20,concluido
PED037824,2025-04-13,CLI13154,LOJ0195,Santos,Mercado,1,54.03,concluido
PED037825,05/04/2025,CLI05019,LOJ0105,Campinas,Restaurante,4,82.64,concluido
PED037826,2025-04-14,CLI15021,LOJ0084,Campinas,Farmácia,4,131.04,concluido
PED037827,2025-04-26,CLI09476,LOJ0081,Campinas,Restaurante,6,46.06,concluido
PED037828,2025-04-18,CLI14545,LOJ0111,São Paulo,Restaurante,1,140.11,concluido
PED037829,2025-04-13,CLI10288,LOJ0059,Campinas,Restaurante,3,"130,92",concluido
PED037830,2025-04-06,CLI09862,LOJ0229,CAMPINAS,Restaurante,6,"R$ 60,79",concluido
PED037831,16/04/2025,CLI11745,LOJ0090,Campinas,Restaurante,7,41.07,concluido
PED037832,2025-04-16,CLI08128,LOJ0122,São Paulo,Mercado,6,88.84,concluido
PED037833,2025-04-18,CLI13971,LOJ0237,Sorocaba,Mercado,2,91.74,concluido
PED037834,2025-04-20,CLI03026,LOJ0362,São Paulo,Mercado,1,76.73,concluido
PED037835,2025-04-14,CLI08644,LOJ0381,Santos,Restaurante,3,74.77,concluido
PED037836,2025-04-26,CLI04538,LOJ0435,São Paulo,Pet shop,3,"144,63",concluido
PED037837,21/04/2025,CLI17591,LOJ0173,Santos,Mercado,2,89.85,concluido
PED037838,2025-04-22,CLI11712,LOJ0352,Campinas,Restaurante,4,77.81,concluido
PED037839,2025-04-14,CLI09406,LOJ0337,Santos,Farmácia,6,129.14,concluido
PED037840,2025-04-25,CLI11810,LOJ0396,Campinas,Restaurante,3,96.73,concluido
PED037841,2025-04-23,CLI13323,LOJ0244,Sorocaba,Farmácia,7,"R$ 59,29",concluido
PED037842,2025-04-14,CLI13004,LOJ0023,São Paulo,Restaurante,3,17.41,concluido
PED037843,08/04/2025,CLI11940,LOJ0139,Santos,Restaurante,4,"51,24",concluido
PED037844,2025-04-16,CLI11679,LOJ0305,Campinas,Restaurante,7,64.16,concluido
PED037845,2025-04-25,CLI05555,LOJ0375,São Paulo,Restaurante,4,97.68,concluido
PED037846,2025-04-02,CLI03175,LOJ0121,São Paulo,Restaurante,7,64.78,concluido
PED037847,2025-04-04,CLI06383,LOJ0199,Santos,Restaurante,1,80.14,concluido
PED037848,2025-04-30,CLI07310,LOJ0372,Campinas,Restaurante,7,52.26,concluido
PED037849,10/04/2025,CLI00015,LOJ0204,SÃO PAULO,Restaurante,1,42.46,concluido
PED037850,2025-04-03,CLI06694,LOJ0205,Campinas,Restaurante,5,"82,99",concluido
PED037851,2025-04-15,CLI00247,LOJ0200,São Paulo,Restaurante,7,53.22,concluido
PED037852,2025-04-02,CLI17603,LOJ0130,Santos,Restaurante,7,"R$ 67,20",concluido
PED037853,2025-04-10,CLI03305,LOJ0339,São Paulo,Restaurante,6,59.87,concluido
PED037854,2025-04-15,CLI03102,LOJ0250,São Paulo,Mercado,5,96.40,concluido
PED037855,05/04/2025,CLI09904,LOJ0195,São Paulo,Restaurante,6,75.46,concluido
PED037856,2025-04-10,CLI06384,LOJ0229,São Paulo,Restaurante,1,130.72,concluido
PED037857,2025-04-10,CLI01853,LOJ0403,Campinas,Restaurante,6,"60,17",concluido
PED037858,2025-04-16,CLI07435,LOJ0236,Sorocaba,Restaurante,7,43.94,concluido
PED037859,2025-04-10,CLI09066,LOJ0412,Campinas,Restaurante,6,53.63,concluido
PED037860,2025-04-16,CLI03087,LOJ0305,Campinas,Restaurante,1,129.24,concluido
PED037861,24/04/2025,CLI06322,LOJ0408,Santos,Mercado,6,120.09,concluido
PED037862,2025-04-05,CLI05535,LOJ0152,Campinas,Restaurante,3,54.30,concluido
PED037863,2025-04-12,CLI17062,LOJ0351,São Paulo,Mercado,3,"R$ 52,61",concluido
PED037864,2025-04-07,CLI12562,LOJ0284,Campinas,Mercado,7,"55,72",concluido
PED037865,2025-04-01,CLI08793,LOJ0403,Campinas,Farmácia,2,93.18,concluido
PED037866,2025-04-11,CLI11411,LOJ0264,Campinas,Mercado,4,51.35,concluido
PED037867,07/04/2025,CLI02438,LOJ0425,São Paulo,Restaurante,2,155.15,concluido
PED037868,2025-04-05,CLI12797,LOJ0259,SÃO PAULO,Mercado,2,83.60,concluido
PED037869,2025-04-20,CLI15803,LOJ0059,São Paulo,Restaurante,1,60.42,concluido
PED037870,2025-04-29,CLI07814,LOJ0094,Campinas,Mercado,4,51.99,concluido
PED037871,2025-04-22,CLI05921,LOJ0319,Sorocaba,Restaurante,1,"158,75",concluido
PED037872,2025-04-10,CLI15906,LOJ0347,São Paulo,Mercado,6,64.55,concluido
PED037873,25/04/2025,CLI11756,LOJ0020,São Paulo,Pet shop,4,62.80,concluido
PED037874,2025-04-06,CLI13926,LOJ0077,Sorocaba,Pet shop,4,"R$ 145,31",concluido
PED037875,2025-04-28,CLI12505,LOJ0213,São Paulo,Restaurante,3,50.93,concluido
PED037876,2025-04-23,CLI04455,LOJ0113,Santos,Restaurante,5,85.33,concluido
PED037877,2025-04-02,CLI10040,LOJ0356,São Paulo,Farmácia,5,47.94,concluido
PED037878,2025-04-11,CLI16320,LOJ0131,Santos,Farmácia,4,"61,61",concluido
PED037879,26/04/2025,CLI12211,LOJ0192,Campinas,Farmácia,6,98.49,concluido
PED037880,2025-04-20,CLI10414,LOJ0315,Campinas,Mercado,2,47.92,concluido
PED037881,2025-04-08,CLI15381,LOJ0068,São Paulo,Mercado,1,57.86,concluido
PED037882,2025-04-10,CLI08353,LOJ0174,Sorocaba,Restaurante,7,56.25,concluido
PED037883,2025-04-10,CLI09104,LOJ0046,Sorocaba,Restaurante,7,53.25,concluido
PED037884,2025-04-10,CLI09150,LOJ0335,Santos,Restaurante,3,58.72,concluido
PED037885,21/04/2025,CLI07621,LOJ0146,Sorocaba,Mercado,4,"R$ 80,07",concluido
PED037886,2025-04-12,CLI14910,LOJ0187,São Paulo,Farmácia,3,79.61,concluido
PED037887,2025-04-28,CLI06570,LOJ0079,SANTOS,Restaurante,7,66.54,concluido
PED037888,2025-04-02,CLI06292,LOJ0399,Campinas,Restaurante,4,47.52,concluido
PED037889,2025-04-14,CLI12283,LOJ0159,São Paulo,Restaurante,1,42.40,concluido
PED037890,2025-04-30,CLI09702,LOJ0274,São Paulo,Restaurante,3,88.47,concluido
PED037891,04/04/2025,CLI17396,LOJ0296,Campinas,Mercado,7,42.40,concluido
PED037892,2025-04-10,CLI00055,LOJ0237,São Paulo,Restaurante,4,"95,11",concluido
PED037893,2025-04-12,CLI17545,LOJ0057,Sorocaba,Restaurante,4,61.79,concluido
PED037894,2025-04-14,CLI17956,LOJ0362,São Paulo,Restaurante,1,59.16,concluido
PED037895,2025-04-23,CLI02137,LOJ0433,Campinas,Restaurante,2,36.44,concluido
PED037896,2025-04-27,CLI10794,LOJ0006,São Paulo,Mercado,7,"R$ 61,07",concluido
PED037897,09/04/2025,CLI14369,LOJ0091,Santos,Restaurante,5,73.28,concluido
PED037898,2025-04-25,CLI08299,LOJ0413,Sorocaba,Restaurante,4,61.85,concluido
PED037899,2025-04-09,CLI15758,LOJ0167,São Paulo,Pet shop,5,"53,62",concluido
PED037900,2025-04-05,CLI14322,LOJ0027,Campinas,Restaurante,2,50.51,concluido
PED037901,2025-04-30,CLI01649,LOJ0303,Sorocaba,Mercado,5,85.84,concluido
PED037902,2025-04-06,CLI04381,LOJ0326,Campinas,Restaurante,2,59.05,concluido
PED037903,30/04/2025,CLI02501,LOJ0132,Sorocaba,Restaurante,2,159.43,concluido
PED037904,2025-04-26,CLI06357,LOJ0034,São Paulo,Mercado,3,69.29,concluido
PED037905,2025-04-27,CLI12866,LOJ0074,Sorocaba,Restaurante,2,76.69,concluido
PED037906,2025-04-07,CLI02734,LOJ0174,SÃO PAULO,Restaurante,6,"48,27",concluido
PED037907,2025-04-22,CLI07947,LOJ0312,São Paulo,Mercado,1,"R$ 32,90",concluido
PED037908,2025-04-25,CLI01248,LOJ0066,Sorocaba,Restaurante,2,114.78,concluido
PED037909,26/04/2025,CLI16926,LOJ0064,Sorocaba,Restaurante,3,67.98,concluido
PED037910,2025-04-25,CLI17850,LOJ0348,Sorocaba,Mercado,4,74.46,concluido
PED037911,2025-04-13,CLI01638,LOJ0184,Santos,Mercado,2,73.58,concluido
PED037912,2025-04-07,CLI00307,LOJ0067,Campinas,Restaurante,4,132.84,concluido
PED037913,2025-04-15,CLI10310,LOJ0166,Campinas,Mercado,7,"65,67",concluido
PED037914,2025-04-01,CLI12489,LOJ0185,Campinas,Restaurante,1,40.49,concluido
PED037915,16/04/2025,CLI01793,LOJ0176,Campinas,Restaurante,4,68.28,concluido
PED037916,2025-04-23,CLI13997,LOJ0255,Sorocaba,Restaurante,4,108.43,concluido
PED037917,2025-04-30,CLI02567,LOJ0061,Campinas,Restaurante,1,78.29,concluido
PED037918,2025-04-21,CLI17047,LOJ0180,São Paulo,Restaurante,5,"R$ 35,71",concluido
PED037919,2025-04-09,CLI14956,LOJ0222,São Paulo,Restaurante,1,46.94,concluido
PED037920,2025-04-18,CLI07432,LOJ0101,Campinas,Restaurante,5,"50,88",concluido
PED037921,27/04/2025,CLI10799,LOJ0301,São Paulo,Farmácia,4,113.49,concluido
PED037922,2025-04-10,CLI05275,LOJ0238,Santos,Restaurante,1,82.01,concluido
PED037923,2025-04-06,CLI15085,LOJ0104,São Paulo,Restaurante,4,48.24,concluido
PED037924,2025-04-25,CLI02524,LOJ0223,São Paulo,Restaurante,2,116.60,concluido
PED037925,2025-04-29,CLI15951,LOJ0102,SÃO PAULO,Restaurante,7,72.77,concluido
PED037926,2025-04-24,CLI09721,LOJ0429,Santos,Restaurante,2,97.49,concluido
PED037927,24/04/2025,CLI13430,LOJ0281,São Paulo,Restaurante,5,"65,36",concluido
PED037928,2025-04-25,CLI15667,LOJ0395,São Paulo,Restaurante,1,104.13,concluido
PED037929,2025-04-25,CLI15421,LOJ0397,Campinas,Farmácia,2,"R$ 138,07",concluido
PED037930,2025-04-02,CLI06981,LOJ0254,Campinas,Restaurante,2,60.63,concluido
PED037931,2025-04-11,CLI06333,LOJ0021,Sorocaba,Restaurante,5,67.31,concluido
PED037932,2025-04-05,CLI17497,LOJ0191,São Paulo,Restaurante,5,168.28,concluido
PED037933,28/04/2025,CLI05115,LOJ0177,São Paulo,Restaurante,3,40.17,concluido
PED037934,2025-04-05,CLI04777,LOJ0182,São Paulo,Restaurante,5,"86,32",concluido
PED037935,2025-04-08,CLI02890,LOJ0343,São Paulo,Restaurante,3,34.34,concluido
PED037936,2025-04-12,CLI08749,LOJ0218,Santos,Pet shop,7,67.25,concluido
PED037937,2025-04-01,CLI04272,LOJ0092,Campinas,Restaurante,6,79.30,concluido
PED037938,2025-04-10,CLI06261,LOJ0105,Campinas,Restaurante,3,74.35,concluido
PED037939,10/04/2025,CLI11518,LOJ0079,Campinas,Restaurante,6,48.34,concluido
PED037940,2025-04-07,CLI09882,LOJ0048,Campinas,Restaurante,3,"R$ 100,88",concluido
PED037941,2025-04-29,CLI08415,LOJ0221,Santos,Restaurante,7,"64,22",concluido
PED037942,2025-04-08,CLI01291,LOJ0196,Campinas,Restaurante,3,62.83,concluido
PED037943,2025-04-27,CLI10103,LOJ0125,Campinas,Restaurante,4,59.98,concluido
PED037944,2025-04-29,CLI17652,LOJ0366,SOROCABA,Mercado,5,50.13,concluido
PED037945,05/04/2025,CLI07809,LOJ0146,São Paulo,Restaurante,2,45.11,concluido
PED037946,2025-04-29,CLI09514,LOJ0019,São Paulo,Restaurante,4,128.25,concluido
PED037947,2025-04-12,CLI00953,LOJ0259,Sorocaba,Restaurante,2,75.48,concluido
PED037948,2025-04-26,CLI02229,LOJ0397,São Paulo,Restaurante,5,"44,85",concluido
PED037949,2025-04-23,CLI00872,LOJ0077,Campinas,Mercado,1,46.46,concluido
PED037950,2025-04-18,CLI11033,LOJ0130,São Paulo,Restaurante,6,106.49,concluido
PED037951,15/04/2025,CLI09106,LOJ0211,Santos,Restaurante,1,"R$ 51,22",concluido
PED037952,2025-04-22,CLI16973,LOJ0226,São Paulo,Restaurante,6,32.22,concluido
PED037953,2025-04-12,CLI16715,LOJ0239,Sorocaba,Mercado,4,137.57,concluido
PED037954,2025-04-02,CLI05385,LOJ0432,Campinas,Restaurante,2,39.98,concluido
PED037955,2025-04-05,CLI05759,LOJ0027,Campinas,Restaurante,5,"50,97",concluido
PED037956,2025-04-06,CLI09223,LOJ0230,Santos,Mercado,4,57.22,concluido
PED037957,24/04/2025,CLI15592,LOJ0242,Campinas,Mercado,1,78.92,concluido
PED037958,2025-04-25,CLI03707,LOJ0056,Sorocaba,Farmácia,7,47.07,concluido
PED037959,2025-04-09,CLI05262,LOJ0225,Santos,Restaurante,7,69.86,concluido
PED037960,2025-04-15,CLI12304,LOJ0077,Santos,Restaurante,3,85.57,concluido
PED037961,2025-04-22,CLI01137,LOJ0425,Campinas,Restaurante,4,69.25,concluido
PED037962,2025-04-28,CLI05769,LOJ0280,São Paulo,Mercado,6,"R$ 38,05",concluido
PED037963,18/04/2025,CLI16853,LOJ0345,SÃO PAULO,Restaurante,4,70.14,concluido
PED037964,2025-04-26,CLI14988,LOJ0440,Santos,Restaurante,5,115.78,concluido
PED037965,2025-04-02,CLI15387,LOJ0034,São Paulo,Restaurante,1,59.19,concluido
PED037966,2025-04-08,CLI09220,LOJ0071,Campinas,Restaurante,7,64.65,concluido
PED037967,2025-04-04,CLI02525,LOJ0252,Campinas,Mercado,5,65.86,concluido
PED037968,2025-04-11,CLI02030,LOJ0278,São Paulo,Mercado,5,98.96,concluido
PED037969,19/04/2025,CLI00410,LOJ0176,Campinas,Mercado,6,"82,76",concluido
PED037970,2025-04-27,CLI10718,LOJ0281,Campinas,Restaurante,4,91.36,concluido
PED037971,2025-04-25,CLI03377,LOJ0115,Sorocaba,Mercado,2,56.97,concluido
PED037972,2025-04-06,CLI16099,LOJ0383,Campinas,Restaurante,4,64.10,concluido
PED037973,2025-04-07,CLI06805,LOJ0363,Santos,Mercado,5,"R$ 55,55",concluido
PED037974,2025-04-10,CLI09204,LOJ0116,Sorocaba,Mercado,3,231.74,concluido
PED037975,12/04/2025,CLI05373,LOJ0381,São Paulo,Restaurante,4,81.16,concluido
PED037976,2025-04-02,CLI11653,LOJ0276,Campinas,Restaurante,5,"38,60",concluido
PED037977,2025-04-26,CLI00025,LOJ0199,Campinas,Mercado,5,60.98,concluido
PED037978,2025-04-06,CLI08577,LOJ0283,Campinas,Pet shop,3,167.26,concluido
PED037979,2025-04-14,CLI03205,LOJ0347,São Paulo,Restaurante,7,81.35,concluido
PED037980,2025-04-04,CLI03267,LOJ0177,Campinas,Restaurante,6,67.59,concluido
PED037981,20/04/2025,CLI02303,LOJ0038,São Paulo,Restaurante,3,78.17,concluido
PED037982,2025-04-20,CLI13061,LOJ0433,SÃO PAULO,Mercado,5,118.16,concluido
PED037983,2025-04-10,CLI17809,LOJ0242,São Paulo,Restaurante,5,"54,93",concluido
PED037984,2025-04-21,CLI16359,LOJ0398,São Paulo,Restaurante,5,"R$ 60,89",concluido
PED037985,2025-04-16,CLI12625,LOJ0244,Santos,Restaurante,3,209.45,concluido
PED037986,2025-04-18,CLI11604,LOJ0187,Sorocaba,Restaurante,3,58.52,concluido
PED037987,14/04/2025,CLI00884,LOJ0425,Sorocaba,Mercado,2,88.69,concluido
PED037988,2025-04-21,CLI08312,LOJ0058,Campinas,Farmácia,7,77.40,concluido
PED037989,2025-04-12,CLI08887,LOJ0336,São Paulo,Restaurante,7,72.39,concluido
PED037990,2025-04-23,CLI01270,LOJ0056,Campinas,Mercado,6,"44,56",concluido
PED037991,2025-04-23,CLI05330,LOJ0133,São Paulo,Restaurante,2,85.57,concluido
PED037992,2025-04-06,CLI14122,LOJ0114,São Paulo,Restaurante,3,105.10,concluido
PED037993,05/04/2025,CLI08666,LOJ0226,São Paulo,Restaurante,3,124.73,concluido
PED037994,2025-04-16,CLI14316,LOJ0177,Santos,Farmácia,7,156.27,concluido
PED037995,2025-04-14,CLI10591,LOJ0413,Sorocaba,Restaurante,4,"R$ 51,07",concluido
PED037996,2025-04-08,CLI09482,LOJ0043,Santos,Restaurante,7,94.53,concluido
PED037997,2025-04-17,CLI13673,LOJ0307,Sorocaba,Mercado,2,"73,60",concluido
PED037998,2025-04-18,CLI07169,LOJ0333,São Paulo,Restaurante,2,131.70,concluido
PED037999,26/04/2025,CLI08634,LOJ0245,Campinas,Restaurante,4,130.54,concluido
PED038000,2025-04-21,CLI13868,LOJ0070,Sorocaba,Restaurante,1,44.00,concluido
PED038001,2025-04-02,CLI03216,LOJ0234,SÃO PAULO,Restaurante,2,85.65,concluido
PED038002,2025-04-24,CLI10357,LOJ0353,Sorocaba,Restaurante,6,44.99,concluido
PED038003,2025-04-25,CLI00753,LOJ0352,Campinas,Mercado,6,60.71,concluido
PED038004,2025-04-08,CLI15625,LOJ0336,Campinas,Restaurante,1,"75,60",concluido
PED038005,05/04/2025,CLI13877,LOJ0282,São Paulo,Restaurante,6,66.98,concluido
PED038006,2025-04-11,CLI04987,LOJ0067,Santos,Restaurante,1,"R$ 71,72",concluido
PED038007,2025-04-30,CLI06920,LOJ0153,São Paulo,Pet shop,4,46.69,concluido
PED038008,2025-04-29,CLI04934,LOJ0392,Sorocaba,Restaurante,6,109.87,concluido
PED038009,2025-04-04,CLI15959,LOJ0085,Sorocaba,Restaurante,7,52.69,concluido
PED038010,2025-04-26,CLI10271,LOJ0409,Sorocaba,Restaurante,3,77.91,concluido
PED038011,13/04/2025,CLI15475,LOJ0146,Sorocaba,Restaurante,5,"39,06",concluido
PED038012,2025-04-06,CLI09200,LOJ0202,Campinas,Restaurante,3,59.92,concluido
PED038013,2025-04-14,CLI01992,LOJ0346,Campinas,Restaurante,5,71.25,concluido
PED038014,2025-04-24,CLI09987,LOJ0205,Sorocaba,Mercado,6,68.66,concluido
PED038015,2025-04-24,CLI04173,LOJ0102,São Paulo,Restaurante,5,110.86,concluido
PED038016,2025-04-20,CLI05387,LOJ0276,Sorocaba,Farmácia,2,93.80,concluido
PED038017,24/04/2025,CLI03429,LOJ0450,Campinas,Farmácia,2,"R$ 87,25",concluido
PED038018,2025-04-08,CLI13317,LOJ0244,São Paulo,Farmácia,5,"62,14",concluido
PED038019,2025-04-25,CLI00480,LOJ0426,São Paulo,Restaurante,6,132.49,concluido
PED038020,2025-04-01,CLI08350,LOJ0007,SÃO PAULO,Restaurante,4,143.46,concluido
PED038021,2025-04-17,CLI17039,LOJ0185,São Paulo,Mercado,2,102.12,concluido
PED038022,2025-04-17,CLI00500,LOJ0087,Campinas,Restaurante,7,90.41,concluido
PED038023,08/04/2025,CLI04195,LOJ0145,Campinas,Restaurante,1,99.26,concluido
PED038024,2025-04-13,CLI01131,LOJ0267,São Paulo,Restaurante,7,104.42,concluido
PED038025,2025-04-20,CLI04181,LOJ0340,São Paulo,Restaurante,2,"54,33",concluido
PED038026,2025-04-24,CLI17277,LOJ0112,Sorocaba,Restaurante,3,47.73,concluido
PED038027,2025-04-27,CLI03345,LOJ0171,Sorocaba,Mercado,6,123.74,concluido
PED038028,2025-04-23,CLI17292,LOJ0041,Sorocaba,Restaurante,1,"R$ 58,14",concluido
PED038029,08/04/2025,CLI11078,LOJ0066,Santos,Farmácia,7,78.14,concluido
PED038030,2025-04-29,CLI04447,LOJ0107,Santos,Mercado,3,48.80,concluido
PED038031,2025-04-04,CLI14819,LOJ0154,São Paulo,Farmácia,3,139.82,concluido
PED038032,2025-04-13,CLI10420,LOJ0361,São Paulo,Mercado,7,"41,62",concluido
PED038033,2025-04-12,CLI00913,LOJ0188,Campinas,Restaurante,6,125.41,concluido
PED038034,2025-04-15,CLI11441,LOJ0259,São Paulo,Mercado,5,98.01,concluido
PED038035,21/04/2025,CLI04176,LOJ0098,Santos,Restaurante,5,99.55,concluido
PED038036,2025-04-13,CLI13070,LOJ0410,São Paulo,Mercado,3,61.11,concluido
PED038037,2025-04-21,CLI15299,LOJ0412,São Paulo,Restaurante,6,105.22,concluido
PED038038,2025-04-25,CLI02572,LOJ0009,Santos,Mercado,3,58.40,concluido
PED038039,2025-04-12,CLI15130,LOJ0135,SÃO PAULO,Mercado,1,"R$ 162,52",concluido
PED038040,2025-04-29,CLI04492,LOJ0203,São Paulo,Restaurante,6,85.65,concluido
PED038041,10/04/2025,CLI14554,LOJ0119,São Paulo,Restaurante,3,120.20,concluido
PED038042,2025-04-05,CLI06193,LOJ0250,São Paulo,Restaurante,6,103.90,concluido
PED038043,2025-04-10,CLI02819,LOJ0191,Santos,Restaurante,2,99.84,concluido
PED038044,2025-04-30,CLI09962,LOJ0108,São Paulo,Restaurante,4,66.14,concluido
PED038045,2025-04-07,CLI05686,LOJ0215,São Paulo,Restaurante,3,70.46,concluido
PED038046,2025-04-15,CLI07965,LOJ0342,Campinas,Restaurante,6,"67,13",concluido
PED038047,27/04/2025,CLI17619,LOJ0112,Campinas,Restaurante,6,74.51,concluido
PED038048,2025-04-23,CLI03336,LOJ0343,Campinas,Restaurante,1,70.16,concluido
PED038049,2025-04-13,CLI03998,LOJ0024,Campinas,Mercado,4,103.94,concluido
PED038050,2025-04-01,CLI02091,LOJ0168,São Paulo,Farmácia,2,"R$ 63,19",concluido
PED038051,2025-04-04,CLI09853,LOJ0422,São Paulo,Farmácia,1,36.87,concluido
PED038052,2025-04-17,CLI08183,LOJ0351,Sorocaba,Restaurante,1,104.34,concluido
PED038053,16/04/2025,CLI12389,LOJ0066,Campinas,Pet shop,6,"60,74",concluido
PED038054,2025-04-23,CLI13672,LOJ0254,São Paulo,Restaurante,7,47.09,concluido
PED038055,2025-04-02,CLI09591,LOJ0136,Campinas,Restaurante,5,48.85,concluido
PED038056,2025-04-01,CLI02317,LOJ0231,Campinas,Restaurante,6,112.40,concluido
PED038057,2025-04-20,CLI09864,LOJ0220,Santos,Restaurante,6,84.30,concluido
PED038058,2025-04-05,CLI04674,LOJ0299,SÃO PAULO,Restaurante,4,48.94,concluido
PED038059,18/04/2025,CLI10511,LOJ0266,Campinas,Mercado,2,66.29,concluido
PED038060,2025-04-03,CLI14423,LOJ0433,São Paulo,Restaurante,5,"26,32",concluido
PED038061,2025-04-21,CLI14441,LOJ0356,Campinas,Mercado,4,"R$ 152,21",concluido
PED038062,2025-04-03,CLI16660,LOJ0027,Campinas,Restaurante,2,37.42,concluido
PED038063,2025-04-09,CLI07388,LOJ0033,São Paulo,Mercado,2,74.24,concluido
PED038064,2025-04-03,CLI01254,LOJ0416,São Paulo,Restaurante,6,57.61,concluido
PED038065,11/04/2025,CLI15355,LOJ0170,Campinas,Restaurante,7,81.19,concluido
PED038066,2025-04-14,CLI12667,LOJ0171,Campinas,Farmácia,6,103.95,concluido
PED038067,2025-04-21,CLI02729,LOJ0122,Santos,Mercado,4,"91,65",concluido
PED038068,2025-04-26,CLI10131,LOJ0394,Campinas,Restaurante,7,62.48,concluido
PED038069,2025-04-27,CLI13275,LOJ0450,Campinas,Restaurante,1,35.05,concluido
PED038070,2025-04-04,CLI08612,LOJ0320,Campinas,Restaurante,1,38.97,concluido
PED038071,28/04/2025,CLI12712,LOJ0421,São Paulo,Restaurante,5,50.82,concluido
PED038072,2025-04-04,CLI04976,LOJ0251,São Paulo,Restaurante,4,"R$ 47,68",concluido
PED038073,2025-04-06,CLI06552,LOJ0015,Campinas,Restaurante,5,62.49,concluido
PED038074,2025-04-24,CLI02874,LOJ0200,Campinas,Farmácia,5,"56,13",concluido
PED038075,2025-04-29,CLI12526,LOJ0211,Campinas,Restaurante,4,109.86,concluido
PED038076,2025-04-03,CLI07822,LOJ0200,Campinas,Mercado,5,44.15,concluido
PED038077,06/04/2025,CLI11216,LOJ0405,SOROCABA,Mercado,7,50.24,concluido
PED038078,2025-04-03,CLI10062,LOJ0253,Sorocaba,Mercado,7,82.85,concluido
PED038079,2025-04-23,CLI08537,LOJ0345,São Paulo,Farmácia,1,36.09,concluido
PED038080,2025-04-09,CLI17304,LOJ0211,Santos,Restaurante,2,67.17,concluido
PED038081,2025-04-08,CLI01448,LOJ0407,Campinas,Restaurante,1,"54,98",concluido
PED038082,2025-04-26,CLI11914,LOJ0037,Santos,Mercado,7,88.40,concluido
PED038083,04/04/2025,CLI05077,LOJ0242,São Paulo,Mercado,1,"R$ 66,30",concluido
PED038084,2025-04-25,CLI02552,LOJ0401,São Paulo,Restaurante,2,49.64,concluido
PED038085,2025-04-18,CLI17125,LOJ0386,Campinas,Mercado,7,80.03,concluido
PED038086,2025-04-25,CLI06289,LOJ0181,São Paulo,Mercado,5,25.73,concluido
PED038087,2025-04-01,CLI12036,LOJ0048,Sorocaba,Restaurante,2,159.05,concluido
PED038088,2025-04-08,CLI16090,LOJ0278,São Paulo,Restaurante,7,"40,98",concluido
PED038089,17/04/2025,CLI17840,LOJ0329,Santos,Restaurante,2,65.31,concluido
PED038090,2025-04-17,CLI00545,LOJ0192,Campinas,Mercado,7,147.66,concluido
PED038091,2025-04-27,CLI11117,LOJ0321,São Paulo,Farmácia,2,42.42,concluido
PED038092,2025-04-28,CLI01053,LOJ0172,Campinas,Restaurante,4,78.81,concluido
PED038093,2025-04-20,CLI07887,LOJ0297,Campinas,Mercado,6,98.50,concluido
PED038094,2025-04-27,CLI12043,LOJ0091,Campinas,Farmácia,3,"R$ 152,83",concluido
PED038095,23/04/2025,CLI09445,LOJ0353,Santos,Restaurante,5,"62,15",concluido
PED038096,2025-04-27,CLI02527,LOJ0028,CAMPINAS,Farmácia,4,107.27,concluido
PED038097,2025-04-19,CLI15342,LOJ0369,São Paulo,Mercado,2,102.03,concluido
PED038098,2025-04-01,CLI03512,LOJ0134,Campinas,Restaurante,7,65.84,concluido
PED038099,2025-04-11,CLI02923,LOJ0040,Sorocaba,Restaurante,2,57.88,concluido
PED038100,2025-04-19,CLI06577,LOJ0318,Santos,Restaurante,4,91.16,concluido
PED038101,22/04/2025,CLI13822,LOJ0329,São Paulo,Restaurante,6,21.76,concluido
PED038102,2025-04-29,CLI02232,LOJ0366,Campinas,Mercado,7,"74,15",concluido
PED038103,2025-04-24,CLI10014,LOJ0103,Santos,Restaurante,7,46.26,concluido
PED038104,2025-04-22,CLI00357,LOJ0292,Santos,Restaurante,6,86.64,concluido
PED038105,2025-04-18,CLI06678,LOJ0259,São Paulo,Farmácia,1,"R$ 76,26",concluido
PED038106,2025-04-03,CLI17185,LOJ0122,Campinas,Mercado,7,109.99,concluido
PED038107,25/04/2025,CLI06660,LOJ0429,Santos,Restaurante,3,81.86,concluido
PED038108,2025-04-03,CLI03549,LOJ0179,Sorocaba,Restaurante,7,107.92,concluido
PED038109,2025-04-26,CLI02772,LOJ0234,São Paulo,Mercado,4,"44,66",concluido
